time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.535277142475,0.251661246526,12.3593506908,0.0790268727314,0.240425926772,0.0,-1.39781712184,0.593764648068,3.12740405425,0.0350637418414,0.249650603981,0.0,449.1143890234998,447.99340385735843,447.47932183802965,447.32757330619836
1.3800000000000008,-0.624120511692,0.288868893169,12.5492514322,0.0815271756108,0.255729950534,0.0,-1.56507228777,0.646677809378,3.2018435263,0.0268623158102,0.242089480546,0.0,447.3397374241804,446.7844091234012,447.42878332713775,446.76094090275257
1.4400000000000008,-0.723405628362,0.329318519953,12.7438864981,0.083130197531,0.272239402403,0.0,-1.74597561578,0.701725460114,3.28510106553,0.0250343288033,0.256364659849,0.0,450.77012553789547,451.98221919796964,452.02934748483665,451.8821380000602
1.5000000000000009,-0.833785031627,0.373072310291,12.9430708522,0.0865270317958,0.288753653495,0.0,-1.93484940328,0.756998715909,3.35345512824,0.00870769401621,0.266881602885,0.0,449.39517937442065,450.31390003355324,448.53258659769614,447.2045908672789
1.560000000000001,-0.956026093006,0.420286361812,13.14690442,0.0986163354486,0.304860982301,0.0,-2.14134695405,0.817879085919,3.4398463385,0.0447830988957,0.262105401978,0.0,456.39294297025685,456.08052828231735,455.9732157138722,458.8463990458608
1.620000000000001,-1.08983372445,0.470994569878,13.3521758899,0.10137237206,0.320755825149,0.0,-2.32020846085,0.872556519786,3.401944069,0.04046410221,0.265558327265,0.0,417.50407380853426,417.87990958603046,417.5089106786443,417.13306371206056
1.680000000000001,-1.23620933925,0.525498646129,13.5597048725,0.106451518257,0.33717085112,0.0,-2.56051032683,0.944611064052,3.51432047166,0.0571411154428,0.256660607352,0.0,469.5662078395934,468.9409101050986,468.49119017364046,469.7873235536427
1.740000000000001,-1.39688965818,0.584314164864,13.7725259435,0.12218616422,0.352648405328,0.0,-2.79685030869,1.01725846208,3.57837210759,0.0943878301209,0.252173398261,0.0,456.5130955087301,456.2184376955571,455.590281581751,458.5625588632193
1.8000000000000012,-1.57216374737,0.647780075177,13.98930188,0.127886099088,0.368016644382,0.0,-3.04693861608,1.09866028733,3.64616176943,0.0907703798294,0.256447458168,0.0,461.20118196362756,461.60062059907733,460.54012660017867,460.26089616128627
1.8600000000000012,-1.76133912278,0.715752009619,14.2063741991,0.133406795278,0.383916141571,0.0,-3.26015429616,1.1673914714,3.58877408799,0.0927913201254,0.263180547,0.0,421.4456098428379,422.09845323971643,420.23389511932857,420.41661210833024
1.9200000000000013,-1.96324995385,0.787807983691,14.4190404945,0.140395786937,0.404562516897,0.0,-3.47177133408,1.23485080756,3.49918047739,0.104706450386,0.237810487144,0.0,413.0357333546703,410.86288271312844,410.46295864753625,411.528002620045
1.9800000000000013,-2.18129584319,0.865008700712,14.6332438631,0.148800702046,0.429514730241,0.0,-3.79871147992,1.33905854681,3.63832119459,0.0875013003889,0.20078340128,0.0,493.3444713866845,490.647924936866,492.60551165779515,491.33888336477463
2.0400000000000014,-2.41793305663,0.948101747054,14.8522345619,0.155710007032,0.442647806577,0.0,-4.09016599378,1.43112286765,3.65992137198,0.0721392767206,0.211061208079,0.0,458.81847077537054,459.6732745926386,458.7915777493427,457.57539701946615
2.1000000000000014,-2.67161064403,1.03657791921,15.0708657367,0.161773966962,0.459533086643,0.0,-4.36698359636,1.51833740819,3.62639178372,0.0854202918042,0.23239936525,0.0,442.4933977304657,444.29393927440645,442.1956435183234,443.2931848953983
2.1600000000000015,-2.9420227488,1.13030564815,15.2869685911,0.16941479553,0.473507285536,0.0,-4.64775329792,1.60629309531,3.57574327921,0.101635646964,0.233449942142,0.0,439.7380204352766,439.8796129535274,440.12638783093684,441.4736306689998
2.2200000000000015,-3.22989079631,1.22951174972,15.5005096275,0.175754621984,0.492438392076,0.0,-4.94919348094,1.70078423387,3.5405409763,0.0949174013317,0.20791047115,0.0,450.7410135230889,448.7216398295888,449.1194931853418,448.5825757210403
2.2800000000000016,-3.53803832018,1.33506053527,15.7151376474,0.182009451835,0.506346665761,0.0,-5.32322119403,1.81769023648,3.61145924208,0.102000248916,0.219880240491,0.0,489.18250856481313,490.11285567422703,489.70336150150746,490.2371528557733
2.3400000000000016,-3.86638860946,1.44688101284,15.9293164939,0.190435543353,0.52003683633,0.0,-5.62267531658,1.91002111787,3.52640367068,0.0841211914454,0.226497056938,0.0,440.7794073658785,441.3752662059229,440.5653640687869,439.0922956668778
2.4000000000000017,-4.21396332595,1.56465409707,16.1399309777,0.195602635758,0.534929195343,0.0,-5.9640305938,2.01577820822,3.49218131809,0.0789432765459,0.237855254028,0.0,462.1075977559629,463.052678474402,462.9234551304969,462.52097361572913
2.4600000000000017,-4.58454930782,1.68955813065,16.3519749791,0.204242621347,0.549232121827,0.0,-6.38945523766,2.14793030435,3.57303793737,0.0994187194144,0.238942135407,0.0,507.08622773524957,507.2132503390514,505.72301374478417,507.20105737564666
2.520000000000002,-4.97668752164,1.82108218442,16.5617624603,0.213045514684,0.564558140434,0.0,-6.68273873193,2.23646240291,3.41845868402,0.0797255976718,0.248703258874,0.0,429.1214035063589,430.01023379065487,429.49141609281656,427.8251276183241
2.580000000000002,-5.38644442162,1.95789949866,16.7617353969,0.217817057689,0.579485357383,0.0,-6.97673762666,2.32407259579,3.24599076417,0.0785703249681,0.248932170643,0.0,425.6579481716057,425.74255521834857,425.92007285925666,425.8265722192501
2.640000000000002,-5.81551439256,2.10044931768,16.9532728459,0.223342442333,0.599808290178,0.0,-7.32659641535,2.42741447376,3.1363095288,0.0873086818373,0.273183948528,0.0,453.3239024714999,455.3337209277073,453.8894072441325,454.5955565019073
2.700000000000002,-6.2675274599,2.24972568714,17.1402332067,0.228569017979,0.621017318058,0.0,-7.74135447288,2.54812039795,3.09259102067,0.0861968599876,0.296056935921,0.0,483.4719328899488,485.2653027355737,485.4406998600276,485.36279283340485
2.760000000000002,-6.74442908007,2.40612942283,17.3237229042,0.236854248821,0.639734426548,0.0,-8.15596704024,2.66520473648,3.02071249434,0.104362528285,0.284089831724,0.0,482.86314014522185,482.0386593299485,481.44315992219003,482.8224682071379
2.820000000000002,-7.24300109828,2.5684809365,17.4979768336,0.243823383137,0.660169879342,0.0,-8.4639965059,2.74636894076,2.78591272133,0.0938706241508,0.262682717852,0.0,426.1621484354849,424.40937218207637,425.9985663708474,425.1094589498749
2.880000000000002,-7.7609442914,2.73589924199,17.658667669,0.252919146324,0.676786388826,0.0,-8.80141189153,2.83419692533,2.56847503263,0.0722479273085,0.271684307778,0.0,437.3237477074859,438.1454432893676,439.1800691483095,437.3887080517738
2.940000000000002,-8.29871596414,2.90839428317,17.8052568049,0.258655324568,0.694682929965,0.0,-9.12501734928,2.91536081479,2.31599268372,0.0580245654993,0.284371320843,0.0,428.70657956394126,429.86348184770145,428.71342062930563,427.5063754685549
3.000000000000002,-8.85885141806,3.08654325567,17.9395259511,0.262133812905,0.719154347332,0.0,-9.54664102273,3.0221388185,2.15622495286,0.0578646800174,0.253327564658,0.0,474.07323865981914,471.7522975636029,474.5373584399908,474.52717236282865
3.0600000000000023,-9.44127684416,3.27003575669,18.0601655183,0.266769336414,0.734376947843,0.0,-9.86815113417,3.09391769467,1.8634240367,0.0447867496327,0.254174671284,0.0,424.98515724864325,425.1255734280304,426.1383584591045,425.02057096630824
3.1200000000000023,-10.0449828788,3.45829794381,18.1648798965,0.269610289156,0.749638321969,0.0,-10.2556595761,3.18085790981,1.62470806164,0.0391266655427,0.254631677394,0.0,454.9195068033353,455.0194257022326,454.82458449909564,454.3718472265229
3.1800000000000024,-10.6698052804,3.65102020744,18.2525377061,0.272005490655,0.766975372619,0.0,-10.5723601028,3.24266656191,1.29545021607,0.0406009060652,0.269195096351,0.0,419.825354173406,421.15946914573954,420.78663530452445,420.9151793984782
3.2400000000000024,-11.3140279512,3.84741446846,18.3203538168,0.274493659184,0.783119545969,0.0,-10.9022431739,3.30321779414,0.963207893981,0.0366268542563,0.268728467672,0.0,425.3131460742498,425.349787307569,425.0380404510207,424.69802268834127
3.3000000000000025,-11.9793737466,4.04765196537,18.3690312415,0.276823927848,0.799231235812,0.0,-11.2761890438,3.37062733794,0.657012252329,0.0312602283539,0.267573902602,0.0,443.53886597042526,443.51682746522374,444.23056060738804,443.7906185080958
3.3600000000000025,-12.6675324616,4.25186938574,18.3991618627,0.279787140236,0.815802329655,0.0,-11.6625346705,3.43582218439,0.344760444565,0.0415471018368,0.258406961274,0.0,448.75057129808926,448.07542961060483,448.3801964360014,449.2159770086918
3.4200000000000026,-13.3813380188,4.46047741364,18.4122312989,0.287495521487,0.833097413835,0.0,-12.1304238433,3.5169352598,0.0872817501235,0.0653929283756,0.242497296833,0.0,483.00218313075766,481.85922194119956,481.3159427470046,483.1193101659926
3.4800000000000026,-14.1205226378,4.67311471716,18.4068993865,0.292104737487,0.848301041327,0.0,-12.5090598322,3.57018114307,-0.267562787968,0.0550428220281,0.23235707281,0.0,447.9747884344879,447.2058136303203,447.6815094072108,446.8409105562574
3.5400000000000027,-14.880130059,4.88820103587,18.3778351968,0.29624235724,0.862689494085,0.0,-12.811701743,3.59868733489,-0.703059776308,0.0639244850458,0.223733443674,0.0,415.0431890017574,414.34180662566877,413.5915756764859,414.3760843923727
3.6000000000000028,-15.6561763192,5.10440357439,18.3207840647,0.300325127512,0.876320800354,0.0,-13.0574520964,3.60748270586,-1.19995438436,0.0571458473962,0.227662168473,0.0,386.5869783912741,387.0157028472642,386.27466393994695,385.6378860958182
